Vertex Index,Name,Id,PType,Section,Fault Set,Horizon,x,y,z,azimuth,dip
136,Tunnel_Well_3,40,0,,,,1560,-5372.787,-83.4556,,
137,Tunnel_Well_3,40,0,,,,1562.8862,-5372.7814,-83.7081,,
138,Tunnel_Well_3,40,0,,,,1565.6846,-5372.7647,-84.4577,,
139,Tunnel_Well_3,40,0,,,,1568.3104,-5372.7374,-85.6818,,
140,Tunnel_Well_3,40,0,,,,1570.6836,-5372.7003,-87.3432,,
141,Tunnel_Well_3,40,0,,,,1572.7322,-5372.6547,-89.3913,,
142,Tunnel_Well_3,40,0,,,,1574.394,-5372.6018,-91.7639,,
143,Tunnel_Well_3,40,0,,,,1575.6184,-5372.5432,-94.389,,
144,Tunnel_Well_3,40,0,,,,1576.3683,-5372.4808,-97.1868,,
145,Tunnel_Well_3,40,0,,,,1576.6208,-5478.5852,-102.4397,,
146,Tunnel_Well_3,40,0,,,,1576.3683,-5478.5209,-105.3251,,
147,Tunnel_Well_3,40,0,,,,1575.6184,-5478.4585,-108.1229,,
148,Tunnel_Well_3,40,0,,,,1574.394,-5478.3999,-110.748,,
149,Tunnel_Well_3,40,0,,,,1572.7322,-5478.347,-113.1206,,
150,Tunnel_Well_3,40,0,,,,1570.6836,-5478.3014,-115.1688,,
151,Tunnel_Well_3,40,0,,,,1568.3104,-5478.2643,-116.8301,,
152,Tunnel_Well_3,40,0,,,,1565.6846,-5478.237,-118.0542,,
153,Tunnel_Well_3,40,0,,,,1562.8862,-5478.2203,-118.8039,,
154,Tunnel_Well_3,40,0,,,,1560,-5478.2147,-119.0563,,
155,Tunnel_Well_3,40,0,,,,1557.1138,-5478.2203,-118.8039,,
156,Tunnel_Well_3,40,0,,,,1554.3154,-5478.237,-118.0542,,
157,Tunnel_Well_3,40,0,,,,1551.6896,-5478.2643,-116.8301,,
158,Tunnel_Well_3,40,0,,,,1549.3164,-5478.3014,-115.1688,,
159,Tunnel_Well_3,40,0,,,,1547.2678,-5478.347,-113.1206,,
160,Tunnel_Well_3,40,0,,,,1545.606,-5478.3999,-110.748,,
161,Tunnel_Well_3,40,0,,,,1544.3816,-5478.4585,-108.1229,,
162,Tunnel_Well_3,40,0,,,,1543.6317,-5478.5209,-105.3251,,
163,Tunnel_Well_3,40,0,,,,1543.3792,-5478.5852,-102.4397,,
164,Tunnel_Well_3,40,0,,,,1543.6317,-5478.6495,-99.5542,,
165,Tunnel_Well_3,40,0,,,,1544.3816,-5478.7119,-96.7564,,
166,Tunnel_Well_3,40,0,,,,1545.606,-5478.7705,-94.1313,,
167,Tunnel_Well_3,40,0,,,,1547.2678,-5478.8234,-91.7587,,
168,Tunnel_Well_3,40,0,,,,1549.3164,-5478.869,-89.7106,,
169,Tunnel_Well_3,40,0,,,,1551.6896,-5478.9061,-88.0492,,
170,Tunnel_Well_3,40,0,,,,1554.3154,-5478.9334,-86.8251,,
171,Tunnel_Well_3,40,0,,,,1557.1138,-5478.9501,-86.0755,,
172,Tunnel_Well_3,40,0,,,,1560,-5478.9557,-85.823,,
173,Tunnel_Well_3,40,0,,,,1562.8862,-5478.9501,-86.0755,,
174,Tunnel_Well_3,40,0,,,,1565.6846,-5478.9334,-86.8251,,
175,Tunnel_Well_3,40,0,,,,1568.3104,-5478.9061,-88.0492,,
176,Tunnel_Well_3,40,0,,,,1570.6836,-5478.869,-89.7106,,
177,Tunnel_Well_3,40,0,,,,1572.7322,-5478.8234,-91.7587,,
178,Tunnel_Well_3,40,0,,,,1574.394,-5478.7705,-94.1313,,
179,Tunnel_Well_3,40,0,,,,1575.6184,-5478.7119,-96.7564,,
180,Tunnel_Well_3,40,0,,,,1576.3683,-5478.6495,-99.5542,,
181,Tunnel_Well_3,40,0,,,,1576.6208,-5584.7539,-104.8071,,
182,Tunnel_Well_3,40,0,,,,1576.3683,-5584.6896,-107.6925,,
183,Tunnel_Well_3,40,0,,,,1575.6184,-5584.6272,-110.4903,,
184,Tunnel_Well_3,40,0,,,,1574.394,-5584.5686,-113.1154,,
185,Tunnel_Well_3,40,0,,,,1572.7322,-5584.5157,-115.488,,
186,Tunnel_Well_3,40,0,,,,1570.6836,-5584.4701,-117.5362,,
187,Tunnel_Well_3,40,0,,,,1568.3104,-5584.433,-119.1975,,
188,Tunnel_Well_3,40,0,,,,1565.6846,-5584.4057,-120.4216,,
189,Tunnel_Well_3,40,0,,,,1562.8862,-5584.389,-121.1713,,
190,Tunnel_Well_3,40,0,,,,1560,-5584.3834,-121.4237,,
191,Tunnel_Well_3,40,0,,,,1557.1138,-5584.389,-121.1713,,
192,Tunnel_Well_3,40,0,,,,1554.3154,-5584.4057,-120.4216,,
193,Tunnel_Well_3,40,0,,,,1551.6896,-5584.433,-119.1975,,
194,Tunnel_Well_3,40,0,,,,1549.3164,-5584.4701,-117.5362,,
195,Tunnel_Well_3,40,0,,,,1547.2678,-5584.5157,-115.488,,
196,Tunnel_Well_3,40,0,,,,1545.606,-5584.5686,-113.1154,,
197,Tunnel_Well_3,40,0,,,,1544.3816,-5584.6272,-110.4903,,
198,Tunnel_Well_3,40,0,,,,1543.6317,-5584.6896,-107.6925,,
199,Tunnel_Well_3,40,0,,,,1543.3792,-5584.7539,-104.8071,,
200,Tunnel_Well_3,40,0,,,,1543.6317,-5584.8182,-101.9216,,
201,Tunnel_Well_3,40,0,,,,1544.3816,-5584.8806,-99.1239,,
202,Tunnel_Well_3,40,0,,,,1545.606,-5584.9392,-96.4988,,
203,Tunnel_Well_3,40,0,,,,1547.2678,-5584.9921,-94.1261,,
204,Tunnel_Well_3,40,0,,,,1549.3164,-5585.0377,-92.078,,
205,Tunnel_Well_3,40,0,,,,1551.6896,-5585.0748,-90.4166,,
206,Tunnel_Well_3,40,0,,,,1554.3154,-5585.1021,-89.1925,,
207,Tunnel_Well_3,40,0,,,,1557.1138,-5585.1188,-88.4429,,
208,Tunnel_Well_3,40,0,,,,1560,-5585.1244,-88.1904,,
209,Tunnel_Well_3,40,0,,,,1562.8862,-5585.1188,-88.4429,,
210,Tunnel_Well_3,40,0,,,,1565.6846,-5585.1021,-89.1925,,
211,Tunnel_Well_3,40,0,,,,1568.3104,-5585.0748,-90.4166,,
212,Tunnel_Well_3,40,0,,,,1570.6836,-5585.0377,-92.078,,
213,Tunnel_Well_3,40,0,,,,1572.7322,-5584.9921,-94.1261,,
214,Tunnel_Well_3,40,0,,,,1574.394,-5584.9392,-96.4988,,
215,Tunnel_Well_3,40,0,,,,1575.6184,-5584.8806,-99.1239,,
216,Tunnel_Well_3,40,0,,,,1576.3683,-5584.8182,-101.9216,,
217,Tunnel_Well_3,40,0,,,,1576.6208,-5690.9226,-107.1745,,
218,Tunnel_Well_3,40,0,,,,1576.3683,-5690.8583,-110.0599,,
219,Tunnel_Well_3,40,0,,,,1575.6184,-5690.7959,-112.8577,,
220,Tunnel_Well_3,40,0,,,,1574.394,-5690.7373,-115.4828,,
221,Tunnel_Well_3,40,0,,,,1572.7322,-5690.6844,-117.8555,,
222,Tunnel_Well_3,40,0,,,,1570.6836,-5690.6388,-119.9036,,
223,Tunnel_Well_3,40,0,,,,1568.3104,-5690.6017,-121.5649,,
224,Tunnel_Well_3,40,0,,,,1565.6846,-5690.5744,-122.789,,
225,Tunnel_Well_3,40,0,,,,1562.8862,-5690.5577,-123.5387,,
226,Tunnel_Well_3,40,0,,,,1560,-5690.5521,-123.7911,,
227,Tunnel_Well_3,40,0,,,,1557.1138,-5690.5577,-123.5387,,
228,Tunnel_Well_3,40,0,,,,1554.3154,-5690.5744,-122.789,,
229,Tunnel_Well_3,40,0,,,,1551.6896,-5690.6017,-121.5649,,
230,Tunnel_Well_3,40,0,,,,1549.3164,-5690.6388,-119.9036,,
231,Tunnel_Well_3,40,0,,,,1547.2678,-5690.6844,-117.8555,,
232,Tunnel_Well_3,40,0,,,,1545.606,-5690.7373,-115.4828,,
233,Tunnel_Well_3,40,0,,,,1544.3816,-5690.7959,-112.8577,,
234,Tunnel_Well_3,40,0,,,,1543.6317,-5690.8583,-110.0599,,
235,Tunnel_Well_3,40,0,,,,1543.3792,-5690.9226,-107.1745,,
236,Tunnel_Well_3,40,0,,,,1543.6317,-5690.9869,-104.289,,
237,Tunnel_Well_3,40,0,,,,1544.3816,-5691.0493,-101.4913,,
238,Tunnel_Well_3,40,0,,,,1545.606,-5691.1079,-98.8662,,
239,Tunnel_Well_3,40,0,,,,1547.2678,-5691.1608,-96.4935,,
240,Tunnel_Well_3,40,0,,,,1549.3164,-5691.2064,-94.4454,,
241,Tunnel_Well_3,40,0,,,,1551.6896,-5691.2435,-92.7841,,
242,Tunnel_Well_3,40,0,,,,1554.3154,-5691.2708,-91.56,,
243,Tunnel_Well_3,40,0,,,,1557.1138,-5691.2875,-90.8103,,
244,Tunnel_Well_3,40,0,,,,1560,-5691.2931,-90.5579,,
245,Tunnel_Well_3,40,0,,,,1562.8862,-5691.2875,-90.8103,,
246,Tunnel_Well_3,40,0,,,,1565.6846,-5691.2708,-91.56,,
247,Tunnel_Well_3,40,0,,,,1568.3104,-5691.2435,-92.7841,,
248,Tunnel_Well_3,40,0,,,,1570.6836,-5691.2064,-94.4454,,
249,Tunnel_Well_3,40,0,,,,1572.7322,-5691.1608,-96.4935,,
250,Tunnel_Well_3,40,0,,,,1574.394,-5691.1079,-98.8662,,
251,Tunnel_Well_3,40,0,,,,1575.6184,-5691.0493,-101.4913,,
252,Tunnel_Well_3,40,0,,,,1576.3683,-5690.9869,-104.289,,
253,Tunnel_Well_3,40,0,,,,1576.6208,-5797.0913,-109.5419,,
254,Tunnel_Well_3,40,0,,,,1576.3683,-5797.027,-112.4274,,
255,Tunnel_Well_3,40,0,,,,1575.6184,-5796.9646,-115.2251,,
256,Tunnel_Well_3,40,0,,,,1574.394,-5796.906,-117.8502,,
257,Tunnel_Well_3,40,0,,,,1572.7322,-5796.8531,-120.2229,,
258,Tunnel_Well_3,40,0,,,,1570.6836,-5796.8075,-122.271,,
